Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
1,2,1,397.0,XE,EWR,MKE,725.0,0
1,3,2,880.0,DL,ATL,PDX,2172.0,0
3,14,2,453.0,XE,IAH,RDU,1043.0,0
4,18,2,842.0,AA,DCA,DFW,1192.0,0
11,15,3,907.0,B6,LGA,MCO,950.0,0
3,29,3,360.0,WN,BWI,SDF,495.0,0
8,24,3,1254.0,OO,SAN,LAX,109.0,0
10,26,4,1109.0,MQ,ALB,ORD,723.0,1
12,28,3,426.0,AA,MCI,DFW,460.0,0
9,21,3,1307.0,EV,ATL,BTR,449.0,0
10,15,7,996.0,WN,SNA,PHX,338.0,1
7,29,5,408.0,AS,PHX,SEA,1107.0,1
5,27,6,833.0,F9,SLC,DEN,391.0,1
12,7,4,1227.0,US,BOS,LAS,2381.0,1
5,6,5,394.0,NW,GRB,MSP,252.0,0
9,24,7,1008.0,OO,BZN,DEN,525.0,1
2,24,4,808.0,OO,LEX,ORD,323.0,0
9,6,3,377.0,NW,LGA,MSP,1020.0,0
7,24,1,604.0,OO,DEN,FAR,627.0,0
1,13,4,869.0,MQ,ORD,ALB,723.0,0
11,3,4,966.0,MQ,ORD,MLI,139.0,0
12,31,7,1140.0,UA,SFO,PHX,651.0,0
6,14,3,767.0,DL,ONT,ATL,1900.0,1
1,29,7,398.0,NW,ORD,MEM,491.0,0
4,25,1,840.0,EV,ATL,MGM,147.0,0
8,30,3,1386.0,NW,DTW,AZO,113.0,1
11,12,7,495.0,YV,LIH,HNL,102.0,0
12,22,4,1110.0,WN,BWI,BUF,281.0,1
3,10,5,670.0,UA,PDX,DEN,992.0,0
10,28,6,1085.0,WN,LAS,ABQ,487.0,0
8,7,1,927.0,AA,MIA,ORD,1197.0,0
3,7,2,1134.0,MQ,TUL,ORD,585.0,0
7,15,5,1175.0,FL,ATL,PHF,508.0,1
1,14,6,441.0,NW,MSP,IND,503.0,0
2,23,3,1145.0,WN,SMF,ONT,389.0,0
8,13,6,780.0,DL,SLC,ATL,1589.0,0
3,18,6,690.0,FL,PHL,TPA,920.0,0
12,29,5,897.0,CO,LAS,CLE,1825.0,0
2,20,7,984.0,US,DCA,CLE,310.0,1
6,1,4,524.0,UA,LAS,DEN,629.0,0
8,22,1,595.0,EV,BWI,CVG,430.0,0
10,27,4,715.0,WN,SAN,BWI,2295.0,0
12,6,3,1125.0,UA,SFO,DFW,1464.0,0
2,4,6,481.0,AA,STL,ORD,258.0,0
11,5,6,1323.0,NW,MSP,ORD,334.0,0
9,19,1,1177.0,HP,PHX,LAS,256.0,0
1,24,2,950.0,OO,SLC,BOI,291.0,1
6,6,2,1152.0,UA,BDL,IAD,326.0,0
11,12,7,55.0,WN,PHL,MCO,861.0,1
1,18,2,785.0,DL,PSC,SLC,521.0,0
12,15,4,1126.0,US,PIT,DEN,1290.0,1
8,25,4,590.0,US,PHL,ORD,678.0,0
7,31,1,501.0,F9,DEN,GEG,836.0,0
3,15,3,606.0,EV,ATL,DAY,432.0,0
11,25,5,1145.0,EV,SLC,AUS,1085.0,0
11,13,7,730.0,WN,PHX,LAS,256.0,0
6,22,4,568.0,AS,OME,ANC,539.0,0
8,10,3,1018.0,MQ,LGA,BOS,185.0,0
1,16,1,649.0,XE,MCI,EWR,1092.0,0
3,1,3,895.0,WN,BNA,MDW,395.0,0
9,12,2,1438.0,US,LAS,LAX,236.0,0
3,2,4,903.0,UA,BOS,IAD,413.0,0
2,13,7,1286.0,DL,SAV,ATL,215.0,0
9,8,4,782.0,DL,MCO,ATL,403.0,0
6,24,6,395.0,NW,DTW,BOS,632.0,0
2,18,5,504.0,MQ,ORD,CID,196.0,0
8,29,1,301.0,OO,YUM,LAX,237.0,0
8,9,3,456.0,OO,ACV,SFO,250.0,0
5,24,2,1060.0,OH,JFK,BNA,766.0,0
11,28,2,383.0,US,BNA,CLT,329.0,0
3,13,1,1130.0,WN,LAS,BOI,520.0,1
9,15,4,1434.0,HP,LAS,PDX,762.0,0
5,26,4,945.0,WN,HOU,DAL,239.0,1
4,9,6,320.0,OH,TRI,ATL,227.0,0
6,3,5,424.0,DL,BOS,ATL,946.0,0
3,23,3,1150.0,WN,LAX,SJC,308.0,0
7,27,4,564.0,XE,ORD,CLE,316.0,0
3,24,4,1053.0,UA,DEN,SJC,948.0,0
3,9,3,452.0,XE,IAH,GPT,376.0,0
5,23,1,890.0,DL,BDL,FLL,1173.0,0
9,13,3,1155.0,XE,IAH,CAE,878.0,0
4,17,7,933.0,OO,DEN,LNK,423.0,0
3,24,5,840.0,US,ONT,LAS,197.0,0
9,25,7,513.0,DH,IAD,HPN,247.0,0
7,31,1,706.0,XE,GSO,IAH,986.0,0
2,24,5,928.0,OO,SNA,LAX,36.0,0
12,22,4,415.0,AS,SEA,LAX,954.0,0
7,11,1,805.0,OO,SGF,ORD,438.0,0
5,21,6,332.0,FL,FLL,ATL,581.0,0
11,14,1,490.0,AA,LAX,SFO,337.0,0
5,1,7,1176.0,XE,GSO,EWR,446.0,0
11,11,6,415.0,CO,SAN,IAH,1303.0,0
11,14,1,1165.0,MQ,ORD,SYR,607.0,0
4,29,6,1076.0,MQ,LBB,DFW,282.0,1
3,7,1,849.0,HA,HNL,LIH,102.0,0
12,4,7,616.0,AS,SEA,SNA,978.0,0
10,3,1,750.0,CO,MSY,EWR,1167.0,1
10,15,6,947.0,EV,CVG,AVL,275.0,1
10,3,1,680.0,AA,LAX,AUS,1242.0,0
1,10,2,475.0,OH,HSV,DCA,613.0,0
12,10,7,930.0,AA,STL,MCO,880.0,0
6,1,3,656.0,AA,FLL,DFW,1119.0,1
1,12,4,450.0,AA,ORD,DFW,802.0,0
6,11,6,825.0,FL,MCO,DFW,984.0,0
2,22,2,1310.0,WN,PHX,ELP,347.0,1
1,17,1,686.0,OH,CHS,CVG,497.0,0
1,23,1,1198.0,MQ,ORD,TYS,475.0,0
9,12,2,1341.0,DL,SEA,ATL,2182.0,0
4,13,4,690.0,WN,PHX,TUL,935.0,0
11,19,6,423.0,DL,LAX,CVG,1900.0,0
6,11,6,1301.0,NW,DTW,BWI,408.0,1
10,14,5,935.0,WN,SMF,SAN,480.0,1
9,25,7,681.0,AA,OMA,DFW,583.0,0
8,31,3,622.0,AA,DCA,ORD,612.0,0
3,1,2,908.0,CO,EWR,ORD,719.0,1
10,13,5,708.0,UA,DEN,BUR,850.0,0
8,30,3,1100.0,XE,MSP,CLE,622.0,0
9,26,1,581.0,XE,EWR,DAB,884.0,1
8,16,3,512.0,NW,MEM,MKE,556.0,0
4,21,4,894.0,CO,LAS,CLE,1825.0,0
8,19,5,450.0,HP,PHX,LAS,256.0,0
11,27,1,1184.0,WN,MDW,LAS,1521.0,0
6,21,3,401.0,WN,BHM,BWI,682.0,0
10,11,2,359.0,DL,SAV,ATL,215.0,0
5,15,1,752.0,UA,DEN,MSY,1062.0,0
8,18,4,359.0,CO,SEA,IAH,1874.0,0
1,17,2,730.0,UA,ORD,SFO,1846.0,0
5,20,5,528.0,US,DCA,TPA,814.0,0
11,10,5,538.0,WN,OAK,PDX,543.0,0
12,5,1,509.0,DH,IAD,SAV,515.0,0
9,9,5,1200.0,AA,DFW,AUS,190.0,1
1,2,7,1075.0,EV,PHF,ATL,508.0,1
9,18,7,755.0,WN,BOI,RNO,335.0,0
8,15,1,1030.0,AA,BNA,LAX,1797.0,0
1,2,7,1200.0,MQ,SJC,SNA,342.0,0
5,31,2,1220.0,OO,SLC,SBA,615.0,0
9,25,7,1061.0,AA,LAX,HNL,2556.0,1
8,22,2,872.0,NW,COS,MSP,725.0,1
3,9,4,636.0,HA,OGG,HNL,100.0,0
4,14,5,1082.0,OO,CPR,DEN,230.0,0
7,18,1,959.0,XE,CLE,ABE,339.0,0
6,13,2,880.0,WN,MHT,MDW,838.0,0
2,22,2,1237.0,MQ,DFW,TYR,103.0,0
8,7,7,360.0,EV,FLO,ATL,273.0,0
12,23,6,1171.0,DL,ATL,DFW,732.0,0
3,12,7,483.0,FL,ATL,PHF,508.0,0
12,20,3,588.0,AS,SEA,SMF,605.0,0
7,20,3,1021.0,UA,SAN,DEN,853.0,0
10,4,3,600.0,XE,TYS,IAH,772.0,1
4,18,1,1436.0,UA,LAX,ORD,1745.0,0
5,13,5,598.0,AA,SAN,ORD,1723.0,0
11,12,7,595.0,WN,DEN,PHX,602.0,0
7,3,7,417.0,US,CLE,CLT,430.0,0
6,29,4,1084.0,AA,MCI,DFW,460.0,0
7,27,3,806.0,UA,ORD,SJU,2072.0,0
9,21,4,647.0,OO,SLC,JAC,205.0,1
5,20,5,1039.0,DH,IAD,CLT,321.0,0
7,23,6,1364.0,AS,LAS,PDX,762.0,0
2,15,3,819.0,AA,SEA,DFW,1660.0,0
4,28,4,439.0,DL,BDL,ATL,859.0,0
10,11,3,1225.0,WN,FLL,JAX,318.0,0
10,9,1,1072.0,DL,MCO,LAX,2217.0,0
8,15,1,936.0,UA,DSM,ORD,299.0,0
1,29,7,935.0,WN,BHM,JAX,365.0,0
1,9,7,1237.0,DH,IAD,ROC,289.0,0
7,31,7,989.0,OO,PSP,LAS,173.0,1
6,5,7,670.0,OH,CVG,MDT,429.0,0
6,4,6,947.0,EV,CHS,ATL,259.0,0
6,6,2,1145.0,WN,PDX,SMF,479.0,0
1,20,4,1222.0,UA,SFO,BUR,326.0,0
4,21,5,1279.0,CO,IAH,LGA,1416.0,1
4,27,3,590.0,HP,LAS,ORD,1515.0,0
1,14,6,1113.0,OO,DAY,ORD,240.0,0
6,16,4,1284.0,UA,DEN,MCI,533.0,0
2,8,3,1355.0,UA,ORD,PHX,1440.0,1
3,5,6,1029.0,NW,DTW,ORF,529.0,0
11,27,1,769.0,WN,DEN,PHX,602.0,0
10,16,1,1214.0,WN,LAS,AUS,1090.0,1
3,11,5,950.0,B6,LAS,JFK,2248.0,0
10,26,4,441.0,US,JAX,DCA,634.0,0
11,10,5,474.0,CO,IAH,LGA,1416.0,0
8,1,2,389.0,MQ,GRB,ORD,174.0,0
5,18,4,1074.0,NW,LAS,DTW,1750.0,0
6,11,7,1123.0,UA,DEN,FLL,1703.0,0
4,25,1,917.0,NW,MSP,ATL,906.0,0
10,30,7,1036.0,FL,BOS,PHF,464.0,0
3,17,4,972.0,FL,BWI,DAY,406.0,0
12,30,6,1128.0,WN,DAL,AMA,324.0,1
2,13,1,923.0,XE,CLE,BUF,192.0,0
5,16,2,473.0,CO,IAH,DCA,1208.0,0
8,12,5,655.0,XE,LBB,IAH,458.0,0
2,13,1,865.0,AA,ATL,DFW,732.0,0
5,31,3,679.0,AS,OAK,SEA,671.0,1
6,20,1,420.0,DL,MCO,JFK,944.0,0
10,12,4,1052.0,EV,SLC,SAT,1086.0,0
12,16,5,805.0,MQ,BTR,DFW,383.0,1
6,5,1,511.0,UA,PHX,IAD,1956.0,0
4,6,4,569.0,EV,ATL,CHA,106.0,0
1,16,7,841.0,NW,MEM,DFW,432.0,0
1,17,1,560.0,XE,EWR,MEM,946.0,0
1,28,5,725.0,WN,STL,SDF,254.0,0
8,10,4,512.0,DL,MIA,ATL,595.0,1
11,25,6,1291.0,US,CLT,PVD,683.0,0
5,5,4,962.0,HP,LAS,CMH,1772.0,0
4,16,6,1170.0,WN,ABQ,TUS,321.0,0
4,11,2,1275.0,F9,DEN,SAN,853.0,0
11,3,4,1098.0,US,MIA,CLT,650.0,0
12,30,6,766.0,OH,DCA,BTR,985.0,1
12,20,2,1099.0,DH,TPA,IAD,810.0,0
7,11,2,1143.0,NW,FNT,DTW,56.0,0
10,11,2,1363.0,US,SFO,CLT,2296.0,0
11,14,2,365.0,XE,RIC,IAH,1157.0,0
6,18,7,1056.0,F9,DEN,TPA,1506.0,0
6,27,1,1333.0,NW,MSP,SFO,1589.0,1
4,20,3,1230.0,WN,MDW,PHX,1444.0,1
12,17,7,1315.0,YV,CLT,GSO,83.0,0
5,4,3,799.0,OO,SLC,PHX,507.0,0
6,18,7,1204.0,US,PHL,DCA,119.0,0
8,29,2,1047.0,FL,ATL,PHF,508.0,1
5,11,3,956.0,DL,SAT,ATL,874.0,0
3,18,5,875.0,WN,SLC,PHX,507.0,0
8,25,5,814.0,B6,FLL,JFK,1069.0,0
9,25,7,1070.0,WN,PHL,OAK,2510.0,0
6,28,2,932.0,CO,EWR,TPA,998.0,1
12,8,4,1154.0,AA,LAX,DFW,1235.0,1
3,15,2,539.0,XE,IAH,ATL,689.0,0
1,1,7,940.0,EV,ATL,JAN,341.0,1
1,31,1,956.0,UA,ORD,MSP,334.0,0
7,4,2,1005.0,OO,SAT,LAX,1210.0,0
6,12,7,1238.0,WN,LAS,OMA,1099.0,1
12,18,1,1174.0,OO,SLC,ONT,558.0,0
11,24,4,1182.0,UA,ORD,DEN,888.0,0
5,16,2,1278.0,CO,HNL,EWR,4962.0,0
12,11,1,607.0,EV,AGS,ATL,143.0,0
9,1,4,1350.0,US,PHL,BOS,280.0,0
7,31,1,1168.0,UA,IAD,LAX,2288.0,0
2,4,6,995.0,AA,MEM,DFW,432.0,0
12,13,3,454.0,MQ,JAX,ORD,865.0,0
5,15,7,1061.0,AA,TPA,STL,869.0,0
3,31,4,1007.0,DL,ATL,OKC,761.0,1
9,11,7,705.0,WN,SJC,SAN,417.0,0
7,22,5,691.0,OO,DEN,MTJ,197.0,0
12,20,2,878.0,WN,MCO,STL,880.0,1
4,16,6,552.0,EV,ATL,MHT,952.0,0
11,21,1,1159.0,XE,IAH,BRO,308.0,0
7,25,2,1120.0,OO,SEA,SLC,689.0,0
5,21,7,797.0,OO,DEN,ICT,419.0,0
4,14,4,726.0,MQ,EWR,RDU,416.0,1
11,10,4,430.0,WN,SJC,SAN,417.0,0
3,10,4,1190.0,US,ATL,PHL,665.0,0
8,9,3,1145.0,YV,PHX,BFL,425.0,0
1,19,4,1016.0,DL,PDX,SLC,630.0,0
12,8,5,665.0,OH,CVG,MYR,489.0,0
9,8,4,1030.0,WN,MAF,ELP,246.0,0
3,12,7,640.0,WN,MCI,DAL,461.0,0
12,6,2,1232.0,MQ,DFW,PIA,673.0,1
5,12,4,772.0,DL,SFO,SLC,599.0,0
7,28,5,80.0,AS,ANC,SEA,1449.0,0
3,24,4,900.0,EV,ATL,APF,540.0,0
2,11,5,863.0,EV,ATL,ICT,781.0,0
10,27,5,1094.0,UA,PIT,ORD,412.0,1
8,10,4,717.0,US,PHL,ORD,678.0,0
7,12,2,418.0,AA,TUL,DFW,237.0,0
9,12,2,1275.0,YV,PHX,TUS,110.0,1
9,7,3,899.0,DL,SLC,PDX,630.0,0
9,5,2,865.0,F9,IAH,DEN,861.0,0
6,30,5,1011.0,WN,OAK,PDX,543.0,1
1,20,5,907.0,CO,EWR,RSW,1068.0,0
11,23,3,956.0,OO,JAC,SLC,205.0,0
10,24,2,950.0,US,PHL,RDU,336.0,0
2,6,1,862.0,YV,DEN,HDN,142.0,0
5,9,1,1037.0,FL,SRQ,BWI,880.0,0
4,19,3,927.0,MQ,ORD,RIC,642.0,0
1,23,7,785.0,HP,PHX,DCA,1979.0,0
9,17,7,1245.0,AA,MIA,LGA,1097.0,0
4,5,3,1070.0,MQ,DFW,ICT,328.0,0
1,26,3,1024.0,OH,CVG,BUF,410.0,1
11,2,3,1017.0,AA,ORD,DEN,888.0,0
11,15,3,1300.0,WN,RNO,OAK,180.0,1
5,25,3,874.0,US,PVD,DCA,357.0,1
4,15,6,445.0,WN,SDF,MDW,271.0,0
1,17,1,974.0,US,SJU,CLT,1474.0,0
11,25,5,1091.0,EV,MOB,ATL,302.0,1
5,22,1,945.0,OH,FLL,RIC,805.0,1
3,22,2,525.0,NW,GTF,MSP,887.0,0
6,19,7,732.0,MQ,RDU,AUS,1162.0,0
12,22,4,818.0,NW,GRB,DTW,288.0,0
9,16,6,1126.0,F9,SFO,LAX,337.0,0
6,25,7,630.0,OH,TUL,CVG,646.0,0
7,9,6,419.0,XE,BWI,EWR,169.0,0
7,16,7,1279.0,NW,MSP,DLH,144.0,0
1,13,5,1029.0,AA,DCA,STL,719.0,0
6,11,7,536.0,NW,DFW,DTW,987.0,0
7,7,5,356.0,UA,MDW,DEN,895.0,0
10,3,1,833.0,DL,ATL,DEN,1199.0,1
3,30,4,632.0,F9,DEN,MSP,680.0,0
9,12,1,1198.0,OH,TPA,CVG,773.0,0
3,18,5,1022.0,XE,CLE,IND,261.0,0
8,13,7,949.0,XE,SHV,IAH,192.0,0
8,25,5,1194.0,WN,BHM,TPA,460.0,0
10,2,1,1177.0,AA,DFW,OKC,175.0,0
5,20,6,1006.0,DL,SLC,MIA,2088.0,0
10,9,1,1089.0,EV,MEM,ATL,332.0,1
11,10,5,514.0,CO,PHX,CLE,1737.0,0
4,30,7,374.0,OO,FSD,ORD,462.0,0
7,4,1,658.0,HP,PHX,GEG,1020.0,1
11,21,1,1188.0,AA,STL,LGA,887.0,1
9,13,2,961.0,MQ,SJC,LAX,308.0,0
7,23,7,734.0,US,PIT,PHL,267.0,1
9,16,5,1115.0,EV,ATL,BQK,238.0,0
10,14,5,1089.0,F9,MCI,DEN,533.0,0
8,14,7,1120.0,XE,LRD,IAH,301.0,1
1,8,7,981.0,UA,MSP,ORD,334.0,0
3,28,2,1299.0,YV,LAS,BUR,223.0,1
9,28,4,867.0,B6,MCO,BOS,1121.0,0
9,7,4,1333.0,NW,PHX,DTW,1671.0,0
12,9,5,957.0,AA,JFK,LAX,2475.0,0
3,6,1,633.0,NW,ORD,DTW,235.0,0
7,11,1,931.0,OO,LAX,SAN,109.0,0
6,17,6,525.0,MQ,LGA,DCA,214.0,0
9,14,4,1291.0,XE,EWR,TYS,631.0,1
7,23,7,797.0,OH,MEM,CVG,403.0,0
9,28,3,509.0,OH,STL,CVG,307.0,0
7,27,3,720.0,OO,LAX,MRY,267.0,0
3,2,3,581.0,DL,DFW,ATL,732.0,0
5,3,2,1243.0,WN,SDF,STL,254.0,0
12,16,5,1072.0,HP,LAS,JFK,2248.0,0
11,17,4,767.0,DL,FLL,LGA,1076.0,1
10,18,2,815.0,AA,BWI,ORD,622.0,0
5,20,6,720.0,YV,CLT,BHM,351.0,1
6,14,3,934.0,AS,SEA,ONT,956.0,0
5,21,6,581.0,AA,STL,SAT,786.0,0
10,29,7,472.0,DL,DFW,ATL,732.0,0
12,8,5,416.0,DL,LIT,ATL,453.0,0
6,9,4,602.0,AA,DFW,ELP,551.0,1
4,12,2,523.0,UA,DEN,SAN,853.0,0
11,10,5,415.0,XE,SHV,IAH,192.0,0
4,19,2,1205.0,FL,IAD,ATL,533.0,0
7,15,5,1145.0,NW,CMH,DTW,155.0,0
1,13,5,943.0,NW,SNA,MSP,1522.0,0
5,8,1,1025.0,YV,IAD,GSP,383.0,0
12,15,4,1067.0,US,CLT,RDU,130.0,0
9,6,2,556.0,NW,MEM,TPA,656.0,0
5,16,1,1179.0,DL,RSW,JFK,1074.0,0
3,2,3,524.0,EV,CVG,MDT,429.0,1
3,7,2,381.0,OO,SAT,LAX,1210.0,0
7,7,5,1195.0,EV,ATL,CLE,554.0,0
5,23,2,1074.0,DL,JFK,SEA,2421.0,0
12,13,3,1050.0,FL,FLL,ATL,581.0,0
4,9,7,785.0,WN,HOU,MSY,303.0,0
6,23,5,431.0,WN,AUS,ELP,528.0,0
9,21,4,995.0,FL,ICT,ATL,781.0,0
1,19,3,1006.0,AA,DFW,IND,762.0,0
9,16,6,1359.0,DL,LAS,MCO,2039.0,0
7,26,3,1116.0,NW,MEM,PHL,874.0,0
9,24,6,683.0,DL,SLC,GEG,546.0,0
11,20,7,1265.0,HP,ELP,LAS,584.0,0
5,2,1,792.0,EV,CAE,ATL,191.0,0
1,21,5,746.0,FL,ATL,MEM,332.0,0
3,8,2,851.0,OO,SEA,PDX,129.0,0
2,15,2,1227.0,UA,ORD,SAN,1723.0,1
7,20,3,719.0,AA,DFW,OGG,3711.0,0
6,15,3,1186.0,WN,MCO,PVD,1073.0,1
12,16,6,642.0,AA,TUS,DFW,813.0,0
6,21,2,485.0,HP,DTW,PHX,1671.0,0
10,11,2,780.0,DL,DCA,ATL,547.0,0
9,7,3,375.0,WN,PDX,RNO,444.0,0
11,4,5,1198.0,XE,ROC,EWR,246.0,1
3,30,3,719.0,AA,ORD,SNA,1726.0,0
10,10,2,995.0,XE,AVL,EWR,583.0,0
5,25,4,886.0,AS,ANC,SEA,1449.0,0
4,30,7,907.0,DL,ATL,CLT,227.0,0
1,28,6,1010.0,AA,STL,TPA,869.0,0
3,17,4,350.0,MQ,CMH,ORD,296.0,0
7,20,3,1340.0,EV,ATL,ABE,692.0,1
3,28,2,477.0,UA,ORD,SFO,1846.0,0
10,15,7,417.0,CO,SAN,IAH,1303.0,0
2,14,2,1091.0,AA,ORD,DTW,235.0,0
9,25,1,477.0,AS,BET,ANC,399.0,0
11,30,3,1204.0,EV,ATL,APF,540.0,0
12,16,6,1206.0,WN,TPA,PHL,920.0,0
5,14,7,438.0,AA,DFW,IAD,1172.0,0
11,16,4,1424.0,US,LAX,PIT,2136.0,1
7,26,2,383.0,DH,BUF,IAD,284.0,0
2,20,7,383.0,DH,BTV,IAD,442.0,0
4,12,3,910.0,WN,DAL,SAT,248.0,0
12,23,6,406.0,AA,RDU,DFW,1062.0,1
12,7,4,705.0,AA,ABQ,DFW,569.0,0
9,4,7,935.0,WN,MDW,PIT,402.0,0
11,8,3,576.0,US,LAS,PHX,256.0,0
8,5,5,975.0,US,IAH,DCA,1208.0,0
8,8,1,470.0,UA,PDX,DEN,992.0,0
11,27,7,988.0,OO,DEN,LNK,423.0,1
6,4,6,814.0,WN,BWI,ISP,220.0,0
4,13,3,750.0,OH,SCE,CVG,383.0,0
1,10,2,468.0,US,CLT,LAX,2125.0,0
10,20,4,535.0,WN,SEA,GEG,224.0,0
3,13,1,931.0,MQ,TYS,DFW,772.0,0
7,28,5,1260.0,MQ,DFW,LIT,304.0,0
11,16,3,457.0,AA,ORD,BDL,783.0,0
10,11,3,1182.0,US,PHX,SAN,304.0,0
9,30,6,806.0,DL,OAK,SLC,588.0,0
5,22,7,786.0,NW,MSP,DEN,680.0,0
2,10,4,850.0,AA,ORD,HPN,738.0,1
10,6,5,1339.0,DL,ATL,AUS,813.0,1
2,1,2,947.0,DL,ATL,OKC,761.0,0
3,15,3,525.0,NW,MEM,DTW,610.0,1
10,23,1,360.0,AA,SAT,DFW,247.0,0
1,11,3,1128.0,AS,DEN,SEA,1024.0,1
1,6,4,1041.0,NW,DTW,MBS,98.0,0
12,27,2,1240.0,OH,CVG,ORD,264.0,0
3,20,1,922.0,WN,SJC,LAX,308.0,0
2,16,4,1042.0,NW,MSP,IAH,1034.0,0
5,16,2,576.0,US,LAS,PHX,256.0,0
8,16,3,828.0,FL,ATL,BWI,576.0,0
6,6,2,410.0,OO,PSP,LAX,110.0,0
3,6,7,1013.0,US,PHL,BOS,280.0,1
11,21,2,1436.0,US,LAS,ORD,1515.0,0
4,16,7,958.0,UA,SFO,JFK,2586.0,0
12,12,1,935.0,WN,MHT,BWI,377.0,1
12,13,3,621.0,WN,SAT,HOU,192.0,0
6,27,1,450.0,WN,PHX,ABQ,328.0,0
12,31,7,1232.0,WN,GEG,BOI,287.0,1
8,2,2,312.0,OO,FAT,SFO,158.0,0
4,21,4,944.0,NW,DTW,LAS,1750.0,0
6,16,5,854.0,OO,XNA,DEN,616.0,0
9,17,6,842.0,AA,DFW,LAX,1235.0,0
10,3,1,858.0,AA,SFO,DFW,1464.0,0
10,25,2,678.0,DL,ATL,CLE,554.0,0
12,14,4,381.0,DL,DEN,ATL,1199.0,0
7,6,4,911.0,OO,GJT,SLC,217.0,0
12,26,1,863.0,CO,IAH,AUS,140.0,0
8,6,7,767.0,MQ,DFW,EVV,642.0,0
4,7,5,433.0,US,DEN,PHL,1557.0,0
8,30,3,865.0,DL,DEN,CVG,1069.0,0
6,1,4,621.0,US,PHX,SAN,304.0,0
9,17,7,743.0,WN,JAN,MCO,587.0,0
2,13,1,542.0,YV,OKC,PHX,833.0,0
10,19,4,877.0,OO,DEN,BZN,525.0,0
11,9,3,1217.0,UA,DEN,ABQ,349.0,0
2,28,1,917.0,NW,MSP,MCI,393.0,0
9,21,3,718.0,OH,CVG,SBN,203.0,0
8,14,1,1420.0,OH,CVG,ALB,623.0,1
4,20,3,565.0,OO,RAP,DEN,301.0,1
12,7,3,1100.0,WN,MDW,ALB,717.0,0
9,25,1,1175.0,YV,BMI,ORD,116.0,1
9,11,7,659.0,UA,SNA,ORD,1726.0,0
8,3,4,1020.0,DL,CVG,SLC,1449.0,0
11,4,6,542.0,CO,IAH,SMF,1609.0,0
8,31,4,416.0,DL,MCO,JFK,944.0,0
4,11,1,543.0,EV,ATL,MYR,317.0,0
5,11,4,416.0,US,DCA,PHX,1979.0,0
2,10,4,665.0,DL,CVG,DCA,411.0,0
1,23,1,761.0,XE,CLE,IND,261.0,0
9,4,1,1151.0,US,ATL,PHX,1587.0,0
12,26,1,537.0,UA,DTW,DEN,1123.0,0
8,26,6,393.0,WN,TUL,PHX,935.0,0
6,13,1,1279.0,DL,CVG,SAT,1024.0,1
11,27,7,896.0,OH,SAV,CVG,515.0,0
4,25,2,899.0,OO,SEA,SLC,689.0,0
5,7,7,953.0,WN,ONT,OAK,361.0,1
7,6,3,570.0,WN,AUS,ELP,528.0,1
10,17,1,396.0,AS,PDX,SFO,550.0,0
7,25,2,1013.0,AA,ORD,SFO,1846.0,0
9,27,2,1222.0,AA,MIA,ATL,595.0,0
2,20,7,1335.0,UA,ORD,ROC,528.0,1
12,17,6,1340.0,EV,ATL,OMA,821.0,1
8,14,1,1268.0,NW,DTW,FLL,1127.0,0
9,18,7,389.0,AA,SAN,ORD,1723.0,0
11,26,6,463.0,XE,MCI,IAH,643.0,0
7,14,5,952.0,OO,LAX,BOI,674.0,0
5,4,3,966.0,AA,DFW,MCI,460.0,0
10,14,6,450.0,YV,HNL,KOA,163.0,0
8,14,1,512.0,MQ,ORD,TUL,585.0,1
4,16,7,1275.0,NW,MSP,SAN,1532.0,0
6,16,4,1345.0,WN,LAS,RNO,345.0,1
7,17,7,1143.0,MQ,DFW,LAW,140.0,1
4,15,5,876.0,NW,MEM,DCA,762.0,0
4,16,6,688.0,FL,MCO,BWI,787.0,0
2,2,3,890.0,UA,DEN,SEA,1024.0,0
1,29,7,1228.0,UA,ORD,SMF,1781.0,0
3,6,1,524.0,MQ,SJC,LAX,308.0,0
9,3,6,537.0,AA,JFK,SJU,1597.0,0
7,31,1,1212.0,MQ,DFW,CID,685.0,0
7,26,2,1050.0,AA,BWI,STL,737.0,0
2,1,3,871.0,HA,HNL,SEA,2677.0,1
5,5,5,545.0,WN,RNO,OAK,180.0,0
7,17,7,814.0,XE,EWR,BUF,282.0,0
10,4,2,1107.0,XE,EWR,RIC,278.0,0
5,25,4,356.0,YV,ATL,IAD,533.0,0
8,14,7,482.0,MQ,DFW,JAN,408.0,1
1,15,6,956.0,XE,EWR,BDL,116.0,0
9,8,5,870.0,UA,IAD,SAN,2253.0,0
8,2,2,468.0,DL,SJU,MCO,1189.0,0
1,4,3,888.0,CO,EWR,TPA,998.0,0
11,30,3,338.0,FL,IND,ATL,432.0,0
3,21,2,489.0,UA,LAX,ORD,1745.0,0
4,11,1,870.0,NW,MEM,MSP,700.0,1
6,15,4,498.0,XE,EWR,DTW,487.0,0
7,11,2,779.0,WN,MDW,TPA,997.0,1
12,4,7,1045.0,WN,LAX,LAS,236.0,0
7,8,5,1091.0,UA,ORD,BDL,783.0,0
2,14,1,1278.0,OO,ORD,MLI,139.0,0
10,27,5,962.0,WN,LAS,MHT,2356.0,0
9,13,2,1175.0,WN,MCI,ABQ,718.0,0
12,19,1,1185.0,WN,HRL,SAT,233.0,0
